5658	0	eating hawain pizza for breakfast  its a bit cold
5659	2	 Happy Mother's Day!!
5660	2	 See you October! Love the new book, when's the next one out?
5661	2	 HAHAHAHAHAHAHAHAHAHAHAHA I love it!!! No, actually, I have been having mad cravings lately though
5662	1	 we are tooo fly boo
5663	2	Assignment actually looking pretty decent....so glad I changed my topic at the last minute
5664	0	Gah! Buddy K is a must hang with person right now I miss him.  Along with Parker and McPhee.
5665	1	miss 16'th
5666	0	gonna have a lazy day today
5667	0	 argh, sorry, he's just been a thorn in my side since we got him. rude, mouthy, etc.
5668	0	i really want to ring  but it costs 2 much  dam you credit crunch
5669	1	_bach I'd suggest #pta for such alerts, but PTA generally stands for Parent Teacher Association in the US &amp; might confuse tweeps
5670	1	Education doesn't move forward because we keep repeating our past (sigh)
5671	1	too much sulking over being single going on tonight on tumblr - gru3some: I am here to save the day.  http://tumblr.com/xd51qx88b
5672	1	 ouch!! Applied Ec over the summer? And no graduation, then?  *hug*
5673	0	OMG-ness it's 11:18 pm and I need to beup early to set up my garage sale it starts a 8am, wish I said 9am. I'm beat.
5674	1	Dinner and A Movie with the Hubby
5675	2	 lol after this weekend yea ur right  text me cause im goin to 3rd and they dont have computers there  bye bye
5676	0	ohh my tooth is hurts ohh  im sad it very hurts
5677	0	 Can't  Bro on laptop &amp; Salm on comp! Me stuck with Wii :'( ****
5678	0	: Am getting upset listening to the say now  I want to speak to you Mitchel but my darn phone got no money on x
5679	1	 tried to edit the page but couldn't add my name  can you pop me on the list please!
5680	1	http://twitpic.com/4j8yk - Thelma, Rebeca, Fernanda Symonds, Fernanda Cordova
5681	0	 I feel like a Truck just hit me too! I also Resemble a man hit by a truck!
5682	1	 u understand now why i keep telling u MAKE A TWITTER app that understand MY NEED
5683	1	  don't remind me.. Was supposed 2 meet up with the Homie  2 4 that show..  Ack! So kill it please..do the **** thang!
5684	2	 HAPPY MOTHER'S DAY TO UR MOM JAH. TC.
5685	2	G'night Twitterverse! Thanks for keeping me entertained!!
5686	2	finished watching the movie 'mirrors'. I liked it but it really didnt do anything for me  5 out of ten i give it   // cool http://g ...
5687	2	 dunno. Maybe the flu. I feel a bitbetter now.
5688	1	_rade oh no the economy gotcha?  sorry but so happy that you got another one in LA!  Enjoy SoCal! Ahahaay! LOL
5689	1	this chipotle line is out the door! but I really want it!!
5690	2	is wishing everyone a blessed &amp; beautiful Mother's Day!
5691	2	I am back from my weekend getaway! Energized for another week, bring it on! lol
5692	2	 I'm hearing lots of good things about the new Trek movie. I'll see if my Dad, &quot;a fellow Treky&quot;, would like to see it
5693	0	will sleep in a while. still mourning the adobo he cooked.  http://plurk.com/p/x12gf
5694	2	 Hope you've reviewed them on my site  http://snipr.com/hble5
5695	1	symphonic I
5696	2	Thanks everyone for twittering with me. Still a newbie.. so if you have friends who you would like to invite here, please help a girl out
5697	0	ssshhh everybody, I think  is asleep... don't disturb him.
5698	0	Kristen i miss you
5699	0	Checking out Ciege Cagalawan's S/S Collection and I am regretting that I did not see his collection tonight  I got invites!
5700	0	I think I lost all of my blog posts
5701	1	 in spoke to you yesterday and u didnt respond girl  wassup though!
5702	1	is having carbonara for dinner made by my mum mom
5703	1	 No code I think  coined the phrase Hottie Switchfoot Guy for Tim HSG for short  ~wendy~
5704	0	 I want to go with you !  But I'm tierd....
5705	0	My throat hurts
5706	1	third driving lesson then back to the office
5707	0	Boredom isnt any fun..Wish I had somebody to hang out with tonite..
5708	1	 hey ty for tip, wifi networking is one if my many talents  I'll get on it when I can be bothered LOL
5709	1	Might buy some iPod apps later, hmmm...
5710	0	 Think of the prize at the end. So sorry to hear that though.
5711	1	At work as always
5712	2	 One of the fake &quot;you&quot;s followed me. Haha. I so wish it would be you instead!
5713	0	 That was my entire week!! I didn't get to design once while at my GRAPHIC DESIGN job, only at home doing freelance. Sad.
5714	0	Just remembered I still have a summer project to do.  IT NEVER ENDS!!!!!
5715	1	Listening to Hey Zulu - Red n' Meth. Sux to be at work right now
5716	2	just woke up. Happy Mommy's Day to everyone's mom and grandma!
5717	1	2 more weeks of school not including weekends. omg right on. im so excited yet scared. omg. ahhhh. i can't wait to grad.
5718	0	  I'm starting to feel depressed with this hurricane talk... I'm on the front lines down here!
5719	2	OK dear tweeps, goodnight! I need 2 get up early 2 say Happy Mothers Day 2 wife n mom
5720	0	 is there anyway you could forgive me?
5721	2	 p.s. Dead like me was awsome. Loved that show  missed the last 2 episodes tho ?
5722	0	 yeeeeeessss I can't wait! Too bad I can't drink
5723	2	 thanks kelly! that means a lot.  have you figured out your apt thing yet?
5724	2	 glad you liked the quote (Integrity...) - it was in one of my more productive moments
5725	1	  hey girl, what's up? what r u gonna do today?
5726	1	 Yes for sure ! its all that i would eat !!
5727	2	What a nice young guy at dunkin donuts let me go first
5728	2	 that is truly impressive. Can't come close to that. Takes the argument over whether web needs subs to a new level though
5729	2	_30439 I really wish I could go!
5730	2	 Yes! Haha and then when he impaled himself with the crossed keys!  Love Scottish-trying-to-be-Irish Ewan McGregor
5731	1	 hahaha maybe it was certain groups of juniors.  hello, and what are you doing in Korea? We're all over the world!
5732	1	dice watching Heroes again.  http://plurk.com/p/svhvh
5733	1	 no, not yet  i have 3 weeks left!! :O do you have summer holidays now?
5734	2	m still watchin Boston Legal tho it cracks me up 2, scrubs earlier was good  i guess i just like a laugh!!!
5735	0	ftsk (L) haven't listened to them in a while. so **** pissed off my with so called 'friends', can't wait to leave this **** school
5736	1	Now to go home and cry
5737	0	feeling like I'm gonna fall asleep any time now but I can't.
5738	0	and my other peep got onto a game site who i will never see again
5739	1	 do you have a password for the San Diego show? Mine is not working
5740	1	I'm so glad my concert is still a week away...I'm getting so sick and I need the time to recover!! My lungs hurt so bad right now
5741	1	 what have you been up to ?
5742	2	on that note - i do not feel missed.
5743	0	I hate dreaming that your at some awesome party and you wake up at home, there was jager at the party too
5744	1	_song Glad you had a wondrous Beltaine! Mine was quiet, yet in sync with the season.  Miss you all...
5745	1	Just watched Mall Cop. Wasn't that funny, but wasn't too bad. I guess. I kinda wish I still worked at a movie theater....
5746	2	 ily babe. Sweet dreams.
5747	1	 I feel sorry for your nails. lol... I feel fine thank you
5748	1	just in imagination
5749	1	 this has been like the never ending story....all I seem to be doing is packing and now unpacking!!! Soon over, great here
5750	2	FANTASTIC week in London but ATROCIOUS 8 hour journey home
5751	1	I'm going to bed ....it's weird the 1st time in a long time.. He didn't call and say goodnight  ... Ima lil curious
5752	0	 in bucher's class?! i cried too!
5753	2	i'm gonna eat some chips??!! anybody, want some??? hahaha!
5754	0	But I have to cause I missed a lot of classes
5755	1	forgot the montel quote  and it was a good one..
5756	0	 haha okay you were talking about middle college grad I think and I got worried
5757	2	 Great job!
5758	2	 this is very true about ! but you do have to admit it was pret-ty funny! im bout to go you tube it!  lol
5759	1	_Holden I must admit though, part of me didn't want her to get through so she wouldn't have to put herself through all that again.
5760	2	y do i only have 2 people following me  people follow me please x
5761	0	Youtube isn't working...and I wanted to watch Britains Got Talent.  I'm debating about having a pity party.
5762	1	I forgot I set my iTunes to display by play count last night. I didn't understand why Taylor Swift was in front of Belinda. Haha.
5763	2	 Thanks!!!!  Happy Mother's day to you too!!
5764	1	I'm new at this and I don't have any friends now!  please comment !
5765	0	Ugh.. Fricken Internet is down. Can do like 0 work without it. I want back in college just for the connection
5766	1	 That was like eight years ago. Not so sure it would happen now
5767	2	_ Oh ok then, I've been there before for a wedding. It was heaps nice there. I'm a big fan of Qld
5768	2	 everythings fine now
5769	0	_Kimbalicious you can have the milk i have, i only have that here to drink  i think thats whats making me feel sick
5770	0	I did many things but missed tweeting
5771	1	Back to work I go....
5772	0	arrg - i've been trying to upload my picture...darn thing won't let me
5773	1	yay, short stack episode 20 is being recorded on tuesday
5774	2	Its relaxing time..a movie and some treats
5775	1	Going to  for lunch today with . Who's in? I still need to hit the ATM.
5776	2	 I wake up at 4:30 during the week - and funny, Deathcab makes me think of you!  (&amp; I use your calendar to track work hours)
5777	1	 ok Im off to pc world then  **** tweet u later **** lol
5778	0	I don't believe there's anything worse than losing a best friend
5779	2	 Yep. I hope my lame attempt with the spaces helped me to hinder them, lol. I know tomorrow I guess.
5780	2	 Thanks. End up going to Makino Chaya
5781	1	Haih.. Cannot sleep lar..
5782	2	this goes out to the one n only smirker   cheers dave!  aka jak  aka the best chest ever! ? http://blip.fm/~5jjcc
5783	0	in class sick and hungry
5784	1	L.A. said &quot;wipe the slate clean&quot; before the jelly!
5785	2	taylor swift's &quot;you belong with me&quot; is so amazing. love the mv!
5786	1	 Haha...ooh it was gorgeous wasn't it!! And a whole weekend more to follow!! Ouch...i had blisters from my shoes yesterday
5787	2	  im going to my inlaws tonight.  hopefully my new niece will be there!  who needs kids when my inlaws have them all for me!
5788	0	  they r the most random things that my mind can churn..as the Chennai heat gets to me I can assure u these will b more often.
5789	1	[-O] i wish the birthday massacre would come to australia  i think they said they're thinking about it tho.. http://tinyurl.com/p6lfch
5790	0	Work around the house  boo
5791	2	 I hope the young'ins enjoyed your wisdom!
5792	1	  My class will be at Chem Sc building. Will see the both of you after 5 yeah?
5793	0	_pollard Never. I'm banned by Court Order
5794	1	 i'll do whatev but i dont have anything to wear
5795	2	 http://twitpic.com/4i3g6 - i love that game  xxxx
5796	1	Work today
5797	0	 Will you ever come to SF Bay Area to preform, i feel left out
5798	2	happy mother's day  &amp; later on i can't wait to see _day26 in concert. lol. well ima see all of day 26 but i like him the most ;D
5799	1	 everything okay?
5800	2	 that is true. It's up to their discretion. Being nice to them also helps.  So far I have not been turned down ;-)
5801	1	just got rear ended
5802	2	 i really wish i could make it! a 12 hr. drive just isn't going to happen this weekend.
5803	1	based on the similarity between &quot;May the 4th be with you&quot; and &quot;May the force be with you&quot; today it's the &quot;Star Wars Day&quot;
5804	0	Okay I'm seriously bored. I have nothing to do. I can't go out cause it's raining.
5805	1	  ... i have phone calls like that often .. different subject - same result of feeling beaten to pulp and left for dead
5806	0	 its ok..i was kinda feeling ignored anyway  And its sunday arvo 330pm. Going out for Lunch &amp; WINE!
5807	1	 my monday starts on friday  but @ least I only work 4 days a week (long days)
5808	0	he's outta the ofc til Monday ::GRAND:: kinda bummed me out but b/c I was genuinely sick there's nuthin I can do about it  --&gt;
5809	1	In 24hrs time I will be at uni waiting to start my 1st exam, scary. I am working hard this morning though, and feeling ok about it atm
5810	0	 I want too soo bad, I hate missing GUMBO, but I have a shoot tommorrow that I have to be at for 8:30.  So No GUMBO for me....
5811	0	depressed; my best friends pissed @ me
5812	2	Happy Mothers Day to all that are, all that are trying, and all that haven't nailed their teenagers to a tree
5813	0	 I want to go back to school too *sigh* - but I am too poor
5814	2	come on, leave Gretel alone now  I liked her doing the #Logies
5815	2	 correct! I ADORE him. I just plucked him up and put him under my arm cuz he was cryin.  All better now! Hahaha
5816	1	yeah.... and im gonna take ur picture off my ipod baby..
5817	1	never part of these follow fridays
5818	2	 UMMMNNN ummmnnn good thanks for letting me know earlier... I ate already
5819	2	 Thanks.
5820	0	 Doodle whats wrong?
5821	2	 I appreciate your kind words. I am glad that the words resonate with you
5822	2	The muse has me gripped firmly by the throat. Really enjoying my writing
5823	2	Gooood party last night (: Although I am extremely tired now. xD Off to bed to lounge around watch tv and sleep all day
5824	0	i lost one of my best friends iï¿½m sooo sad
5825	1	Went to Di Bella coffee roasters today and asked for a job...   The person I needed to speak to is on holiday...  #fb
5826	1	 i keep thinking about FOOD! i made myself some tea
5827	0	17 hours left of being a teenager.. and ill be sleepin for 8-10 of those hours.. how depressing
5828	1	 she's not coming to detroit  only grand rapids in october...
5829	1	Anyone want to buy me this anthropomorphic planter called Domsai by Matteo Cibic? http://tinyurl.com/m6sru3 Only available till the 31st
5830	1	i neeeeed plans. no one can hang out tomorrow. booo.
5831	1	NEW YORK DOLLS TOMORROW NIGHT @ THE DEPOT CANCELLED   REFUNDS AVAILABLE AT POINT OF PURCHASE.
5832	0	i seriously need to live somewhere fabulously queer. i miss being around **** people
5833	1	leaving work in 25 minutes to go to Broompark then to see the new flats then for lunch with Mandy and my dad.
5834	1	off to collect a tv I acquired from freecycle
5835	1	 your welcome
5836	1	May the 4th Be with you all!
5837	0	 you fail. at life.
5838	2	 I'm glad  you def needed a pick me up!  drama free!
5839	0	i'm sick of waking up and feeling exhausted
5840	2	Nothing exciting from me tonight....got some new toys to play with though  Happy Mother's Day Ladies
5841	2	 great day? Woman, did you NOTICE the smile that never disappeared off my face? Ha, Murray... All cos of you, I owe you
5842	0	Getting one of the lil GEM's ears REpierced after work today- definitely dreading it
5843	2	  #followfriday thank you!  I'm still not even close to what I had as 
5844	2	 ReTweeting's my favorite.    #palin
5845	2	   Does she like it, or does she roll her eyes?  Now I'm curious as hell!  Good singing is a real treat as far am I'm concerned!
5846	1	  as long as you have someone to make out with    lol
5847	0	I work for a man that is so bad at his job that the whole team want to leave, and all believe we would make more money if he wasn't here
5848	1	doing more uni assignments
5849	0	Last Heroes ep until Sept  Sick &amp; drugged for past 3 days. Dr says lacking in everything, esp -get this- SUNSHINE.
5850	1	300 updates  actually 13,527  lol
5851	2	 Cool I'm glad.I will save some tea for you
5852	1	 Parvo sucks. So sorry pup has it.  I lost a puppy to parvo many moons back. Still sad over it. Hope he's better soon
5853	1	that's two and a half hours completed now. chillaxing until half 2
5854	1	its raining! boo
5855	2	Oh yeah, Radio1 is SO playing Earth, Wind and Fire
5856	1	Who thinks I should start doing iPhone App Development business? @ reply to win an EasyWriter Pro code!
5857	1	is very cold
5858	0	  dont make me sad... i do agree tho it does need some more of SA's magical lyrics
5859	0	Omg. I got no sleep again. Neighbors are building a deck &amp; they've been starting @ 5:00am. I'm SO tired. Feel like I just took Benadryl
5860	0	trying to draw some manga/anime for our new website ... very bad idea!   http://bit.ly/k6iOv
5861	2	 honey is great for your health!
5862	1	No  tonight 
5863	0	_Pritchard how come i dont see more of u? how come i dont see u at all is a better question lol. that needs to change mister! im sad
5864	2	Mom is wearing shrug I bought her 2morrow...I can't wait 2 c her n it..cute
5865	2	So glad I'm finally done with finals!
5866	2	 hahaha, I was busy, now I see what I replied to you! Yes that is true
5867	2	 dude, I can safely say I was blown away when I heard Attics. I'll make sure I pass it on as much as I can!
5868	1	 that's a lot of mangoes.. haha  baka naglilihi ka ahh?? haha  joke lang carmen
5869	0	broken my leg  comment me please
5870	0	It's 10.30pm on a Friday night and I'm going to bed. How pathetic.
5871	1	 Not had an offer like that for a while
5872	0	I'm so disgusted that my assumptions regarding what happened in Harlem last night were 100% correct without reading the story first.
5873	1	Alright, so playing cards in the rain wasn't the smartest idea, and now I might be sick... but it was fun
5874	2	 thank you. We had a blast
5875	2	 congratulation  about the icehockey victory against switzerland..
5876	0	okay, got the card, but my phone is **** up at the moment.  please use email to reach me, sorry
5877	1	 how old is jonathan jr? I've got four cockatiels, they're two years now
5878	1	 pooof .nirvana. Did that work?  http://myloc.me/tDl
5879	1	Has finally taken a shower after much distraction from twitter and the bubble wrap off to read  and drink a smoothie
5880	0	 my heart hurts too.
5881	1	Working   But it's Fridaaaayyyyy
5882	1	headed into venue.  bbl
5883	2	is having a quiet mothers day evening... happy mothers day to all the yummy mummies
5884	1	 Could've said hi. We're off down south tho
5885	0	 No. As a result, the salary is a decrease
5886	1	PeeWee is napping on the couch.  http://apps.facebook.com/dogbook/profile/view/5608012
5887	0	Swiped the last package of fruit snacks! Hell yeah. Finished Catch-22. What shall I read next?!? I'm such a nerd
5888	2	I think im becoming obsessed with MGMT- kids  &lt;3
5889	1	_marie hey girl i'm sorry about your loss. best wishes
5890	2	 LOL #yourock
5891	1	Seems like i'm the only person over here doing postal voting for the upcoming election ... been there already twice to get the documents
5892	2	Happy mother's day !!!!
5893	2	good morning everbody!
5894	0	I think Ive buggered up my mobile  ack. I am a stubborn **** and refuse to get a new one.
5895	0	I'm so lost without my laptop. And no break again for me today. Made even worse that the 2 big bosses of skipton showed up today
5896	1	Done...now another gem of a day in Cape Town
5897	2	 yum, yum.  I love quesadillas....and wallpaper for that matter tooo
5898	2	i feel like a princess.  i love lingerie parties!
5899	2	_peter let's smoke and watched dazed and confused. that's a perfect pizza movie too
5900	1	 Be my guest !
5901	2	 No I haven't had chance to watch that yet...going to have to get hold of it.   Thanks for the tip.
5902	2	Happy Christmas! No wait... What is it again happy M...........easels day. No but seriously.... Happy Mothers day...  lmao
5903	0	because it is too hot i am sleeping with the window open. just means all the noise will make me up early
5904	0	 You burned yourself too??? So did ! ohh no...  xoxo
5905	1	I really wish i would hear from josh
5906	2	 I want to chat with you in Im some day.
5907	2	 *happy to help*
5908	2	says I LOVE YOU MOM  http://plurk.com/p/svm0w
5909	1	I'm in a pub garden,  its boiling,  hannah no likey,
5910	1	watching 3rd JONAS ep.
5911	0	Saturday will be the worst Saturday I've had in ages
5912	0	why the hell is youtube not working???  NO NO  NO NO   NO  NO NO NNO NO
5913	1	 We'll get hitched when you get here.
5914	1	 Hope Ye Got Dem; Ur Site Is Amazing, I Got On Everyday; I Tryed My Own, &amp; It Failed  Lol,
5915	0	 Sorry I can not reach either URL
5916	1	feels slightly better but **** i sure do miss him.....he's going to be so hard to get over......  i messed it up ...donuts=comfort
5917	1	_Rankin yep to you buddy  long time no talk, hows things and i see your cat still like sinking fangs into your ankle lol
5918	2	  Yeah It Good But dont Click The Red X Because It Shuts It Down But Other Then That Its Good  And When U minimize It , It Goes..
5919	0	now feels like a dork for using the wrong Ping group
5920	0	People are just pisssing me offf. Ugh
5921	0	Back at home. At the moment Iï¿½m speaking to my aunt on the telephone and Darius is neighting in the backround... Miss my little horse
5922	1	Want 2 transfer my Naini trip pictures 2my comp so I can upload thm on web bt i dnt hv my USB  Snt few via multimedia @ 5 Rs/pic. Expnsiv!
5923	1	Helping my cousin get ready for her 8th grade dance...she is growing up
5924	2	 Thanks! I have a Teflon liver (Being Scottish, I was raised on whisky)
5925	1	used a spare USB flash drive as virtual RAM for my PC. now its got 5.6 GB of memory
5926	1	. Haha I want another bagel. I have all this blueberry cream cheese left and no more bagel
5927	0	Sigh only 1 problem though i need to call Stooopid LIME aka Cable and Wireless and have them reconnect my interent 2 day without net  sads
5928	0	my stomach feels like it's touching the ground..i'm SO full
5929	0	I hate packing
5930	0	noooo!   all summer?! I won't see your charming little face ALL summer?!
5931	1	 no actually it gets rid of the bacteria and they thaw out nicely
5932	0	 i didnt get the msg!! :'( but i bought princess
5933	2	Happy mothers day in 25 minutes everyone
5934	2	good morning twiggas and twitches  http://bbltwt.com/sciif getcha motivation on
5935	0	Getting all annoyed cos this weekend's going to be hot. I'm bloody working
5936	1	got a little scare tonight. couldnt fall back to sleep. so i started working on my digital imaging project. looking good.
5937	2	 hmm...ok, well I hope you feel better soon babe  Ima go to bed, I have a long day tomorrow
5938	0	I have a broken wrist
5939	2	 hey ive seen the musical live its funny lol
5940	0	Huh  ? What's wrong with UNIX environment dev's ?
5941	0	just drove with my mom and brynn. my mom said im the worst driver EVER...really??
5942	0	Im only failing 1 class.... Algebra 2 **** it that **** is hard!
5943	1	 hmmm no but I am member of knitterati.com.au what is ravelry offer?
5944	1	Had a totally chilled out day relaxing in the garden in the lovely weather. Shame I have to go to work tomorrow
5945	0	Fishing on WoW while listening to ska on Pandora. Such a lazy Sunday morning
5946	1	 is it done?
5947	1	 really .. least u wont hav 2 put up wiv him
5948	2	So glad its friday! Only 1 week of schol left.  im glad its almost summer though.
5949	1	 Should be drank with sugar and milk, not coffee. You have coffee on my brain.
5950	2	 _ i am glad to break my twitter virginity with you two.
5951	1	playing with Zeke, he's leaving today
5952	1	: yay! Lol. Now I know how you felt when I was gone.
5953	0	****, we have some kind of bugs in our house. And we dont know why or what it is
5954	1	Hahahahaha i rember when i riped that william picture out of one of claires mags. I beated zoe to it
5955	2	I skip school way too often  I'm rather proud actually.
5956	0	   someone is ignoring me  &amp; being mean..
5957	2	 awww thank u. Feels good to be here
5958	2	Laying in bed with a book &amp; some beautiful music.  thank you kaki &amp; nicholas sparks.
5959	2	is updating you LIVE from Benihana of Tokyo in Waikiki  Happy Birthday Mark!!!
5960	2	 haha. It does have a nice ring to it (: Lets get used to that. ok! iloveyoutoo.
5961	2	 I LOVE IT!!!!!!!!!!!!!!!!!!!!!! I ALSO LIKE THE NEW PROFILE PIC!!!!!!!!!!!!!!!!!!!!
5962	1	 nope difference of 5 OMR for C class, anyone notice the flight number for WY's flight for LHR? WY-911
5963	2	 we are all so proud of you! I am seriously thinking of joining you next year. Got to get training
5964	0	 T, im sooooo bored right now
5965	0	the dates of the hockey games were confused they're next week
5966	1	Last night in Australia
5967	0	I just woke up. My teeth really hurt from my rubber bands
5968	1	going to the beach today
5969	2	 woot, woot! super cool
5970	0	i get a message that my account is suspended as far as i know i haven't violated any terms contacting twitter now..
5971	2	 chillin wassup ma?? ayo in cali my day just started idk where u r but u have a gud day YA diggg
5972	1	 !!! Tell everyone I say hello
5973	1	I'm at the cubs game and it is so cold. I think its going to rain.
5974	0	the muscle in my back is cramping up, hurts so bad! owww
5975	2	Good night all... Just set this twitter thing up. I'm very new at this, but I expect it to come in handy.
5976	1	 i got talent too  u nvr hear me sing or dance them does call me Mini Breezy
5977	0	 - No work, but gotta be here till 9pm  Enna kodumai sir idhu...
5978	0	SCHOOL IS FINALLY OVER NO MORE TEST OR WORK YES!!!!!!! But im gunna miss alot of ppl
5979	1	 Would you believe that I'm done with homework for the rest of my life?
5980	2	 i LOVE your hat! so cool. that looks like it was a fun day.  and i love that you used the word &quot;crikey&quot; just now!!
5981	2	Goodnight world and all who inhabit it!
5982	0	 I'm having no luck either  Doing my nut in! Who are you hoping to see?
5983	2	 carls jr sounds hella good, you should bring me some  http://myloc.me/G3o
5984	0	 I think it's less of a tribute and more of a parody.
5985	2	 have fun ! bbq is good ! no matter where it is
5986	2	Hoping I hear something soon about Krystles surgery
5987	0	_fann coming up! Sowwy!
5988	0	why am i so tired?
5989	0	Ugh I have a hedache; I may be cheap, but **** **** I still have class with how I roll
5990	1	ok so i'm a lil happier now.. i hope i fixd my emails.. hope they weren't hacked although it seemed really suspicious!!
5991	2	 happy early mothers day!!!!
5992	2	 Thanks al...i had a freakin ball!! great company, awesome venues....what more could a girl want?  love ya!!
5993	0	now the pic wont load up on twitter
5994	0	 true that! don't know why i bothered this morning cos I just put it up in a pony soon as I got to work anyways
5995	0	Gonna miss my gurl while shes on her honeymoon
5996	2	_avenue Love your website! Wish I lived closer to sample the cupcakey treats
5997	2	 good night
5998	2	@ Ember with Dante... I have so much fun with him  can I smile any harder...
5999	2	 Thanks for the concern. And checking up on me! Much appreciated
6000	2	 goodnight baby loll jk night
6001	1	 haha yes
6002	2	 very heart-warming indeed. I'll be looking forward to that day
6003	1	this is my movie weekend!! i've watched 5 movies so far
6004	2	Im feeling so nostalgic. Im sad. But happy. I don't now how to feel. It's over, but not at the same time. It just feels over.  i love you.
6005	1	 what dey do homie? I wish it would stop raining already!! Plus my vacay is almost over
6006	2	 xD  hello that's an important date!
6007	1	wondering where all the money i earnt this financial year has gone... i can account for like 3 grand but wheres the rest
6008	1	I just realized that im going home 2 weeks from today
6009	1	 ooh which two books did you buy?
6010	1	 wish you we're coming to Perth
6011	1	totally having austin powers withdrawl symptons and Darrius withdrawl symptoms and mommy and minne withdrawl syamptoms.
6012	1	l need some more aussies !
6013	2	we finally got our graduation gear today, i'm so excited. can you believe it? just 41 days left! aaah  and the sweater is so cozy
6014	2	 you must love sydney more  dont leave us sydney kids  ****
6015	1	 i am! lol its just i got used 2 talkin 2 ya..!
6016	1	 aww
6017	1	 i don't know why but, i can only find miss matched socks during winter. i mean, where do they all go?
6018	1	 -- 5/31 marks the end of our roommate era. And you never made wontons for me again.
6019	1	 hasn't shipped yet  I won't get over there until at least 7. I'll call you.
6020	1	 omg kool. I'm not on the road
6021	1	I am loving this sunshine and hating the thought of my office without windows
6022	1	 ya i did i seen all them but Robert
6023	1	No 'rosie day' today  goal is to leav my house b4 my mom gets here hmmm maybe 'rosie day' rescheduled for....wed......
6024	0	  youstinkatrespondingtotexts!
6025	1	 well i`m a little bit sick but i`m fine
6026	0	dam it keeps rainin on me
6027	2	_Attack thanks dude!
6028	2	The usual. Two family parties today. Happy Birthday Lily!  http://twitpic.com/4w472
6029	2	 sure I would like some cream right now
6030	2	Morning People!  Just woke up now!
6031	1	hello twittttty world! how do you do?
6032	2	 I created a monster! bwahaha! oh, and I got your baby home safe and sound.
6033	2	Freakin' HAWT guys at this restaurant...where I'm eating dinner with my father
6034	1	  what can i say, i am a creatur of night, hmm, should be dne soon
6035	2	 and Miss Fizzy Duck loves Hive Mind too
6036	0	My phone does not work in the DONS
6037	2	 I'm sure you left the audience awestruck Katherine. Looking forward to reading some wonderful reports.
6038	1	Is off to meet my folks after a while...gonna b a working weekend too
6039	1	Today in a Week, I am 18.. yiha
6040	0	today is a busy day. exhausting!
6041	1	Room is so empty
6042	2	 Thanks for sympathy. It wasn't too bad until about an hour ago when I started thinking of the appointment tomorrow.
6043	2	didn't make it out to shop.......      there is always tomorrow.
6044	1	Got into the show early. Jackson's chillen. Lil shorty
6045	1	 72-65 Cavs! The score is and was! LOL
6046	0	_flores aww i don't! i guess that's why it doesnt  (blackberrymessenger)
6047	0	The 22nd can't get here fast enough!
6048	2	 grrrrri want you to come  kiss justice for me !!!
6049	0	Omg ! BGT making me cry  . That wee girl  it's soo sad.
6050	0	 Know exactly what you mean  I've lost too many friends. I do feel for you all
6051	0	 The problem is that I'm not finished with it  But I have logged in mass hours this week on it. And i'm not being paid! POP!
6052	0	so, why the hell are we going to school for 2 hours next monday and tuesday...dumb snow days and thier lame rules...my mom making me go
6053	0	 iPhone is doing that &quot;not opening downloaded apps&quot; thing and I forgot my cord at home
6054	1	 Hi...!!! Who is Mary Poppins???
6055	1	word to yer mother!!   \m/
6056	0	I'm soooo bored. just **** got a new phone and called my man but hes busy and one else bored???
6057	2	 where and when is your next show? or upcoming ones? i really want to see you guys
6058	0	  tis a sad day
6059	2	$900 cheque to cash tomorrow, why I didn't get it in the bank I have no idea. Feel safe to get the 500D now though  woooo
6060	2	is looking forward to spending time with Mom today
6061	0	 Yeah, the economy sucks SO BAD.  Yeah, I know what a cafeteria is. I'm unemployed at the moment and I hate it!
6062	0	 shoooot me. my aunt will be home soon and im crying my eyes out
6063	1	 i want pho... i've never had it before.
6064	0	oh, not just his IMs, but also from all my friends who IM me! This really sucks, I am always not around!
6065	1	Welcome new followers also
6066	0	Going to sleep. Gonna fall asleep playing apps again. Tmrw is going to suck
6067	2	niqhty niqht niqht .. all toqether, GREAT day  ;;  ily yall !!
6068	1	 Filipino Prof...is her name GORAYEB? by any chance?
6069	0	gonna do laundry....never did laundry @ a hotel before.....I miss you R.....even though you ignore me and don even check on me....
6070	1	DH at work, DD7 at party. Seriously thinking of treating DS9 and myself to sushi lunch - after all, it IS Mother's Day here!
6071	1	Broke the laptop again...
6072	1	#Vancouver gets tough with slum landlords..ew backed up sewage   http://bit.ly/16UrvV http://bit.ly/16UrvV
6073	1	_shediddy lol , you gotta share too
6074	0	 no    I kind of miss my first main.   Male Tauren Shaman named Icewater stuck at 61.  Maybe I'll fetch him one day.
6075	2	Happy Star Wars Day! May the 4th be with you  (via Nige the Goth)
6076	1	i don't know the guys on radio disney have so much energy. i wouldn't be able to do it  &lt;3
6077	2	 wellll...... only 2 that will feed me   the others were mainly shade loving native wildflowers.
6078	1	 oh naw; ill always be dha same cece, but when chanqes are needed ill make them
6079	0	 Don't be mad at me.  Please? ::puppy dog eyes::
6080	1	_007 so I tried to send you a direct message and I can't because you aren't following me
6081	0	watched prison break special, such a sad ending
6082	2	 Sounds like a nice relaxing afternoon. I have to mow the lawn and walk the dog
6083	1	Busy.. Busy.. Busy.. :S Wont be on Ning for few days.
6084	1	 You are an early bird too I see?!?!
